Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-7gnq,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: hedonic,Spreadsheet: uti,Manipulation: Spreadsheet,branch-4sm5
15,1747093621860,"12/05/2025, 23:47:01",1747075621860,-5,"12/05/2025, 13:47:01",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,10,6339.5,15140,15145.099999904633,6339.5,15140,15145.099999904633,1,8805.599999904633,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
16,1747093621861,"12/05/2025, 23:47:01",1747075621861,-5,"12/05/2025, 13:47:01",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Somewhat likely,1280,15140,15146.099999904633,1280,15140,15146.099999904633,1,13866.099999904633,0,,Rating Scale,Rating Scale,4,object-56,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
17,1747093631908,"12/05/2025, 23:47:11",1747075631908,-5,"12/05/2025, 13:47:11",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,continue,,10052.399999976158,10039.799999999988,10052.399999976158,10052.399999976158,10039.799999999988,10052.399999976158,1,0,0,,Click To Continue,Continue Button,6,object-118,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
18,1747093631910,"12/05/2025, 23:47:11",1747075631910,-5,"12/05/2025, 13:47:11",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,response,Not valuable at all,4340,10039.799999999988,10054.699999928474,4340,10039.799999999988,10054.699999928474,1,5714.699999928474,0,,Rating Scale,Rating Scale,3,object-115,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
19,1747093631910,"12/05/2025, 23:47:11",1747075631910,-5,"12/05/2025, 13:47:11",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,response,Trust somewhat,7199.600000000006,10039.799999999988,10054.899999976158,7199.600000000006,10039.799999999988,10054.899999976158,1,2855.2999999761523,0,,Rating Scale,Rating Scale,5,object-117,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
20,1747093633330,"12/05/2025, 23:47:13",1747075633330,-5,"12/05/2025, 13:47:13",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,1435.499999952328,1420.2000000000116,1435.499999952328,1435.499999952328,1420.2000000000116,1435.499999952328,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
21,1747093647032,"12/05/2025, 23:47:27",1747075647032,-5,"12/05/2025, 13:47:27",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 8,wdarmw,5,response,20,8620,13700.100000000006,13716.799999952316,8620,13700.100000000006,13716.799999952316,1,5096.799999952316,0,,Single Number Entry,Single Number Entry,6,object-133,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
22,1747093647033,"12/05/2025, 23:47:27",1747075647033,-5,"12/05/2025, 13:47:27",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 8,wdarmw,5,response,Somewhat unlikely,1940.1000000000058,13700.100000000006,13718.199999928474,1940.1000000000058,13700.100000000006,13718.199999928474,1,11778.099999928469,0,,Rating Scale,Rating Scale,4,object-131,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
23,1747093654000,"12/05/2025, 23:47:34",1747075654000,-5,"12/05/2025, 13:47:34",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,continue,,6984.799999976152,6979.100000000006,6984.799999976152,6984.799999976152,6979.100000000006,6984.799999976152,1,0,0,,Click To Continue,Continue Button,6,object-126,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
24,1747093654000,"12/05/2025, 23:47:34",1747075654000,-5,"12/05/2025, 13:47:34",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,response,Slightly valuable,1720,6979.100000000006,6985.299999976152,1720,6979.100000000006,6985.299999976152,1,5265.299999976152,0,,Rating Scale,Rating Scale,3,object-123,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
25,1747093654001,"12/05/2025, 23:47:34",1747075654001,-5,"12/05/2025, 13:47:34",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,response,Trust somewhat,3959.899999999994,6979.100000000006,6985.499999904627,3959.899999999994,6979.100000000006,6985.499999904627,1,3025.5999999046326,0,,Rating Scale,Rating Scale,5,object-125,Display 2,both_uti_choc.png,both_hed_choc.png,,consent
26,1747093654003,"12/05/2025, 23:47:34",1747075654003,-5,"12/05/2025, 13:47:34",226982,11,task-cicn,,46108495,13406503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1512x982,1393x748,,Both_cue,8,P+S,,,,,,,info,END,,,163457,,,,,,,,,,,,,,,,consent
﻿1,1747157853372,"13/05/2025, 17:37:33",1747139853372,-5,"13/05/2025, 07:37:33",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1747157859701,"13/05/2025, 17:37:39",1747139859701,-5,"13/05/2025, 07:37:39",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,5674.5,5661.299999999999,5674.5,5674.5,5661.299999999999,5674.5,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
3,1747157872276,"13/05/2025, 17:37:52",1747139872276,-5,"13/05/2025, 07:37:52",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,7,9374.5,12570.8,12587.199999999997,9374.5,12570.8,12587.199999999997,1,3212.699999999997,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
4,1747157872278,"13/05/2025, 17:37:52",1747139872278,-5,"13/05/2025, 07:37:52",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Somewhat unlikely,7009.800000000001,12570.8,12587.199999999997,7009.800000000001,12570.8,12587.199999999997,1,5577.399999999996,0,,Rating Scale,Rating Scale,4,object-15,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
5,1747157888138,"13/05/2025, 17:38:08",1747139888138,-5,"13/05/2025, 07:38:08",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,continue,,15878.599999999256,15868.400000000001,15878.599999999256,15878.599999999256,15868.400000000001,15878.599999999256,1,0,0,,Click To Continue,Continue Button,6,object-103,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
6,1747157888140,"13/05/2025, 17:38:08",1747139888140,-5,"13/05/2025, 07:38:08",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,response,Moderately valuable,4279.9000000000015,15868.400000000001,15880.599999999256,4279.9000000000015,15868.400000000001,15880.599999999256,1,11600.699999999255,0,,Rating Scale,Rating Scale,3,object-98,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
7,1747157888140,"13/05/2025, 17:38:08",1747139888140,-5,"13/05/2025, 07:38:08",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,response,Trust fairly well,6627.700000000001,15868.400000000001,15881.000000001492,6627.700000000001,15868.400000000001,15881.000000001492,1,9253.30000000149,0,,Rating Scale,Rating Scale,5,object-101,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
8,1747157891861,"13/05/2025, 17:38:11",1747139891861,-5,"13/05/2025, 07:38:11",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,3733.400000002235,3729.5999999999985,3733.400000002235,3733.400000002235,3729.5999999999985,3733.400000002235,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
9,1747157905727,"13/05/2025, 17:38:25",1747139905727,-5,"13/05/2025, 07:38:25",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,200,4662.0999999999985,13854.400000000001,13869.099999999256,4662.0999999999985,13854.400000000001,13869.099999999256,1,9206.999999999258,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
10,1747157905729,"13/05/2025, 17:38:25",1747139905729,-5,"13/05/2025, 07:38:25",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Neutral,1065.7000000000044,13854.400000000001,13871.000000001492,1065.7000000000044,13854.400000000001,13871.000000001492,1,12805.300000001487,0,,Rating Scale,Rating Scale,4,object-71,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
11,1747157908934,"13/05/2025, 17:38:28",1747139908934,-5,"13/05/2025, 07:38:28",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,continue,,3221.60000000149,3213.5999999999985,3221.60000000149,3221.60000000149,3213.5999999999985,3221.60000000149,1,0,0,,Click To Continue,Continue Button,6,object-110,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
12,1747157908934,"13/05/2025, 17:38:28",1747139908934,-5,"13/05/2025, 07:38:28",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,response,Moderately valuable,1398.0999999999985,3213.5999999999985,3222,1398.0999999999985,3213.5999999999985,3222,1,1823.9000000000015,0,,Rating Scale,Rating Scale,3,object-107,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
13,1747157908934,"13/05/2025, 17:38:28",1747139908934,-5,"13/05/2025, 07:38:28",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,response,Neutral,1014.8000000000029,3213.5999999999985,3222.300000000745,1014.8000000000029,3213.5999999999985,3222.300000000745,1,2207.500000000742,0,,Rating Scale,Rating Scale,5,object-109,Display 1,both_uti_choc.png,both_hed_hd.png,,consent
14,1747157910118,"13/05/2025, 17:38:30",1747139910118,-5,"13/05/2025, 07:38:30",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,1192.5000000014916,1182,1192.5000000014916,1192.5000000014916,1182,1192.5000000014916,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
15,1747157918052,"13/05/2025, 17:38:38",1747139918052,-5,"13/05/2025, 07:38:38",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,125,3513.4000000000015,7942.200000000004,7944.599999999256,3513.4000000000015,7942.200000000004,7944.599999999256,1,4431.199999999255,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
16,1747157918055,"13/05/2025, 17:38:38",1747139918055,-5,"13/05/2025, 07:38:38",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Neutral,848.5999999999985,7942.200000000004,7947.599999999256,848.5999999999985,7942.200000000004,7947.599999999256,1,7098.999999999258,0,,Rating Scale,Rating Scale,4,object-56,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
17,1747157920727,"13/05/2025, 17:38:40",1747139920727,-5,"13/05/2025, 07:38:40",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,continue,,2676.399999999252,2664.5,2676.399999999252,2676.399999999252,2664.5,2676.399999999252,1,0,0,,Click To Continue,Continue Button,6,object-118,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
18,1747157920727,"13/05/2025, 17:38:40",1747139920727,-5,"13/05/2025, 07:38:40",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,response,Moderately valuable,798.6999999999971,2664.5,2676.699999999997,798.6999999999971,2664.5,2676.699999999997,1,1878,0,,Rating Scale,Rating Scale,3,object-115,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
19,1747157920727,"13/05/2025, 17:38:40",1747139920727,-5,"13/05/2025, 07:38:40",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,response,Neutral,1865.5,2664.5,2676.800000001487,1865.5,2664.5,2676.800000001487,1,811.3000000014872,0,,Rating Scale,Rating Scale,5,object-117,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
20,1747157921742,"13/05/2025, 17:38:41",1747139921742,-5,"13/05/2025, 07:38:41",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,1027.3000000014872,1015.8999999999942,1027.3000000014872,1027.3000000014872,1015.8999999999942,1027.3000000014872,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
21,1747157929195,"13/05/2025, 17:38:49",1747139929195,-5,"13/05/2025, 07:38:49",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 8,wdarmw,5,response,50,2513.600000000006,7459.699999999997,7464.200000002238,2513.600000000006,7459.699999999997,7464.200000002238,1,4950.600000002232,0,,Single Number Entry,Single Number Entry,6,object-133,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
22,1747157929198,"13/05/2025, 17:38:49",1747139929198,-5,"13/05/2025, 07:38:49",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 8,wdarmw,5,response,Neutral,815.8000000000029,7459.699999999997,7467.100000000748,815.8000000000029,7459.699999999997,7467.100000000748,1,6651.300000000745,0,,Rating Scale,Rating Scale,4,object-131,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
23,1747157931087,"13/05/2025, 17:38:51",1747139931087,-5,"13/05/2025, 07:38:51",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,continue,,1896.000000002241,1880.6000000000058,1896.000000002241,1896.000000002241,1880.6000000000058,1896.000000002241,1,0,0,,Click To Continue,Continue Button,6,object-126,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
24,1747157931087,"13/05/2025, 17:38:51",1747139931087,-5,"13/05/2025, 07:38:51",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,response,Moderately valuable,898.2000000000116,1880.6000000000058,1896.2999999992608,898.2000000000116,1880.6000000000058,1896.2999999992608,1,998.0999999992491,0,,Rating Scale,Rating Scale,3,object-123,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
25,1747157931087,"13/05/2025, 17:38:51",1747139931087,-5,"13/05/2025, 07:38:51",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,response,Neutral,1315.300000000003,1880.6000000000058,1896.4000000000087,1315.300000000003,1880.6000000000058,1896.4000000000087,1,581.1000000000058,0,,Rating Scale,Rating Scale,5,object-125,Display 2,both_uti_hd.png,both_hed_choc.png,,consent
26,1747157931088,"13/05/2025, 17:38:51",1747139931088,-5,"13/05/2025, 07:38:51",226982,11,task-cicn,,46145578,13414608,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x992,,Both_cue,8,P+S,,,,,,,info,END,,,77618,,,,,,,,,,,,,,,,consent
﻿1,1747163437923,"13/05/2025, 19:10:37",1747145437923,-5,"13/05/2025, 09:10:37",226982,11,task-a3hj,,46150343,13415287,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,None_cue,7,No Cue,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1747163459270,"13/05/2025, 19:10:59",1747145459270,-5,"13/05/2025, 09:10:59",226982,11,task-a3hj,,46150343,13415287,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,18822.10000001192,18816.7,18822.10000001192,18822.10000001192,18816.7,18822.10000001192,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
3,1747163529280,"13/05/2025, 19:12:09",1747145529280,-5,"13/05/2025, 09:12:09",226982,11,task-a3hj,,46150343,13415287,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,50,63532.299999999996,69999.79999999999,70012.70000002385,63532.299999999996,69999.79999999999,70012.70000002385,1,6480.400000023852,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
4,1747163529285,"13/05/2025, 19:12:09",1747145529285,-5,"13/05/2025, 09:12:09",226982,11,task-a3hj,,46150343,13415287,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Somewhat likely,59166.6,69999.79999999999,70017.39999999998,59166.6,69999.79999999999,70017.39999999998,1,10850.799999999981,0,,Rating Scale,Rating Scale,4,object-15,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
5,1747163538401,"13/05/2025, 19:12:18",1747145538401,-5,"13/05/2025, 09:12:18",226982,11,task-a3hj,,46150343,13415287,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,continue,,9136.800000000003,9133.300000000003,9136.800000000003,9136.800000000003,9133.300000000003,9136.800000000003,1,0,0,,Click To Continue,Continue Button,6,object-122,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
6,1747163538402,"13/05/2025, 19:12:18",1747145538402,-5,"13/05/2025, 09:12:18",226982,11,task-a3hj,,46150343,13415287,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,response,Somewhat valuable,5283.400000000009,9133.300000000003,9137.800000000003,5283.400000000009,9133.300000000003,9137.800000000003,1,3854.399999999994,0,,Rating Scale,Rating Scale,3,object-94,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
7,1747163538402,"13/05/2025, 19:12:18",1747145538402,-5,"13/05/2025, 09:12:18",226982,11,task-a3hj,,46150343,13415287,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x832,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,response,Neutral,8533.400000000009,9133.300000000003,9138.199999976161,8533.400000000009,9133.300000000003,9138.199999976161,1,604.7999999761523,0,,Rating Scale,Rating Scale,5,object-97,Display 1,no_hed_hd.png,no_uti_hd.png,,consent
